,name,year,selling_price,km_driven,owner,fuel_CNG,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual
263,Maruti Ertiga SHVS ZDI Plus,2017.0,1000000,60000.0,2,0,1,0,0,0,0,1,0,0,1
264,Tata Sumo SE Plus BSIII,2002.0,100000,120000.0,1,0,1,0,0,0,0,1,0,0,1
265,Mahindra Xylo E4,2010.0,160000,130000.0,1,0,1,0,0,0,0,1,0,0,1
266,Maruti Swift ZDi BSIV,2017.0,450000,70000.0,1,0,1,0,0,0,0,1,0,0,1
267,Maruti Ertiga VXI,2014.0,600000,20000.0,1,0,0,0,0,1,0,1,0,0,1
268,Hyundai i20 1.4 Magna ABS,2009.0,180000,60000.0,2,0,1,0,0,0,0,1,0,0,1
269,Maruti Alto LXi,2007.0,100000,195000.0,1,0,0,0,0,1,0,1,0,0,1
270,Maruti Alto LXi,2010.0,120000,90000.0,2,0,0,0,0,1,0,1,0,0,1
271,Hyundai Getz GL,2006.0,130000,80000.0,3,0,0,0,0,1,0,1,0,0,1
272,Maruti Wagon R LX BS IV,2011.0,160000,155000.0,1,0,0,0,0,1,0,1,0,0,1
273,Mahindra Bolero Power Plus SLX,2019.0,860000,35000.0,1,0,1,0,0,0,0,1,0,0,1
274,Hyundai i20 1.2 Spotz,2018.0,650000,60000.0,2,0,0,0,0,1,0,1,0,0,1
275,Maruti Wagon R LXI Minor,2010.0,100000,80000.0,2,0,0,0,0,1,0,1,0,0,1
276,Maruti Alto 800 VXI,2017.0,282000,20000.0,1,0,0,0,0,1,0,1,0,0,1
277,Hyundai i20 Asta (o),2009.0,300000,50000.0,1,0,0,0,0,1,0,1,0,0,1
278,Hyundai i20 Asta,2010.0,270000,110000.0,2,0,0,0,0,1,0,1,0,0,1
279,Hyundai Verna 1.6 SX CRDi (O),2013.0,550000,29000.0,1,0,1,0,0,0,0,1,0,0,1
280,Mahindra Xylo D2 BSIV,2013.0,450000,120000.0,1,0,1,0,0,0,0,1,0,0,1
281,Mahindra Bolero SLX 2WD BSIII,2011.0,430000,70000.0,2,0,1,0,0,0,0,1,0,0,1
282,Maruti Ertiga VXI ABS,2013.0,350000,40000.0,1,0,0,0,0,1,0,1,0,0,1
283,Honda Brio 1.2 E MT,2017.0,350000,20000.0,1,0,0,0,0,1,0,1,0,0,1
284,Toyota Etios Liva G,2013.0,229999,50000.0,2,0,0,0,0,1,0,1,0,0,1
285,Maruti Alto 800 LXI,2013.0,110000,50000.0,1,0,0,0,0,1,0,1,0,0,1
286,Maruti Swift Dzire 1.2 Vxi BSIV,2012.0,395000,49000.0,2,0,0,0,0,1,0,1,0,0,1
287,Mahindra Scorpio VLS AT 2.2 mHAWK,2011.0,650000,60000.0,2,0,1,0,0,0,0,1,0,1,0
288,Mahindra Bolero SLX,2011.0,350000,90000.0,2,0,1,0,0,0,0,1,0,0,1
289,Mahindra XUV500 W11 Option AWD,2020.0,1400000,25000.0,1,0,1,0,0,0,1,0,0,0,1
290,Tata Tiago 1.2 Revotron XZ,2018.0,360000,60000.0,1,0,0,0,0,1,0,1,0,0,1
291,Mahindra Marazzo M8 8Str,2018.0,1300000,10000.0,1,0,1,0,0,0,0,1,0,0,1
292,Renault Duster 110PS Diesel RxL,2015.0,800000,15000.0,1,0,1,0,0,0,0,1,0,0,1
293,Hyundai EON Magna Plus,2018.0,229999,30000.0,1,0,0,0,0,1,0,1,0,0,1
294,Maruti Wagon R VXI,2014.0,315000,41000.0,1,0,0,0,0,1,1,0,0,0,1
295,Chevrolet Spark 1.0 LT,2012.0,125000,28000.0,1,0,0,0,0,1,0,1,0,0,1
296,Maruti Baleno Alpha,2019.0,700000,60000.0,1,0,0,0,0,1,0,1,0,0,1
297,Hyundai EON 1.0 Kappa Magna Plus,2015.0,160000,70000.0,1,0,0,0,0,1,0,1,0,0,1
298,Ford Figo Aspire 1.2 Ti-VCT Trend,2017.0,530000,10832.0,1,0,0,0,0,1,1,0,0,0,1
299,Ford Figo Aspire Facelift,2018.0,624000,14681.0,1,0,1,0,0,0,1,0,0,0,1
300,Hyundai i10 Era,2009.0,250000,50000.0,1,0,0,0,0,1,0,1,0,0,1
301,Mahindra Bolero SLX,2016.0,585000,51000.0,1,0,1,0,0,0,1,0,0,0,1
302,Hyundai Verna 1.4 VTVT,2015.0,500000,25000.0,1,0,0,0,0,1,0,1,0,0,1
303,Chevrolet Sail 1.2 LT ABS,2014.0,350000,30000.0,1,0,0,0,0,1,0,1,0,0,1
304,Honda City i-DTEC SV,2014.0,495000,80000.0,1,0,1,0,0,0,1,0,0,0,1
305,Hyundai Grand i10 1.2 Kappa Asta,2017.0,500000,60000.0,1,0,0,0,0,1,0,1,0,0,1
306,Mahindra Bolero Power Plus Plus AC BSIV PS,2015.0,430000,200000.0,1,0,1,0,0,0,0,1,0,0,1
307,Hyundai Grand i10 1.2 Kappa Sportz Option,2013.0,345000,44000.0,1,0,0,0,0,1,1,0,0,0,1
308,Maruti Baleno Sigma 1.2,2015.0,500000,60000.0,1,0,0,0,0,1,0,1,0,0,1
309,Tata Tiago 1.2 Revotron XZ,2019.0,425000,60000.0,1,0,0,0,0,1,0,1,0,0,1
310,Maruti Wagon R LXI,2005.0,80000,40000.0,2,0,0,0,0,1,0,1,0,0,1
311,Chevrolet Beat Diesel LS,2011.0,106000,50000.0,1,0,1,0,0,0,0,1,0,0,1
312,Maruti A-Star Vxi,2009.0,180000,46730.0,1,0,0,0,0,1,0,1,0,0,1
313,Datsun GO A,2015.0,250000,40000.0,2,0,0,0,0,1,0,1,0,0,1
314,Skoda Yeti Ambition 4WD,2011.0,350000,80000.0,1,0,1,0,0,0,0,1,0,0,1
315,Maruti Zen LXi BSII,2002.0,60000,80000.0,2,0,0,0,0,1,0,1,0,0,1
316,Hyundai Verna CRDi 1.6 EX,2018.0,900000,24000.0,1,0,1,0,0,0,0,1,0,0,1
317,Ford Aspire Titanium Diesel BSIV,2017.0,700000,21170.0,1,0,1,0,0,0,1,0,0,0,1
318,BMW 3 Series 320d Sport,2013.0,2000000,167223.0,1,0,1,0,0,0,1,0,0,1,0
319,Maruti Ertiga SHVS ZDI Plus,2017.0,1000000,40000.0,1,0,1,0,0,0,0,1,0,0,1
320,BMW X1 sDrive 20d Exclusive,2011.0,1375000,60000.0,1,0,1,0,0,0,0,1,0,1,0
321,Toyota Innova Crysta 2.4 VX MT,2016.0,1800000,141440.0,1,0,1,0,0,0,1,0,0,0,1
322,Chevrolet Tavera Neo 3 10 Seats BSIV,2007.0,160000,120000.0,3,0,1,0,0,0,0,1,0,0,1
323,Mitsubishi Outlander 2.4,2012.0,525000,140000.0,1,0,0,0,0,1,0,1,0,1,0
324,Mahindra XUV500 W8 2WD,2012.0,850000,212814.0,1,0,1,0,0,0,1,0,0,0,1
325,Maruti Baleno Alpha 1.3,2019.0,800000,30000.0,1,0,1,0,0,0,0,1,0,0,1
326,Ford Figo Aspire 1.5 TDCi Titanium,2017.0,700000,88635.0,1,0,1,0,0,0,1,0,0,0,1
327,Maruti Swift Dzire VDI,2018.0,800000,25000.0,1,0,1,0,0,0,0,1,0,0,1
328,Hyundai i20 1.2 Spotz,2017.0,575000,20000.0,2,0,0,0,0,1,0,1,0,0,1
329,Renault Duster 110PS Diesel RxZ,2012.0,350000,110000.0,2,0,1,0,0,0,0,1,0,0,1
330,Maruti Swift Vdi BSIII,2008.0,250000,120000.0,3,0,1,0,0,0,0,1,0,0,1
331,Ford Endeavour Titanium 4X2,2011.0,600000,149674.0,2,0,1,0,0,0,1,0,0,0,1
332,Mahindra Scorpio 2.6 Turbo 9 Str,2007.0,370000,100000.0,3,0,1,0,0,0,0,1,0,0,1
333,Maruti Baleno Vxi,2006.0,80000,120000.0,3,0,0,0,0,1,0,1,0,0,1
334,Tata Indica DLX,2003.0,50000,120000.0,2,0,1,0,0,0,0,1,0,0,1
335,Hyundai Verna CRDi 1.6 EX,2018.0,900000,25000.0,1,0,1,0,0,0,0,1,0,0,1
336,Maruti Wagon R VXI BS IV,2014.0,300000,35000.0,2,0,0,0,0,1,0,1,0,0,1
337,Tata Indica LSI,2002.0,125000,40000.0,1,0,0,0,0,1,0,1,0,0,1
338,Maruti Swift Dzire VDI,2015.0,490000,60000.0,2,0,1,0,0,0,0,1,0,0,1
339,Toyota Etios Liva GD,2012.0,300000,50000.0,2,0,1,0,0,0,0,1,0,0,1
340,Tata Nano STD,2013.0,55000,25000.0,4,0,0,0,0,1,0,1,0,0,1
341,Hyundai Grand i10 Sportz,2016.0,350000,25000.0,1,0,0,0,0,1,0,1,0,0,1
342,Hyundai Grand i10 1.2 CRDi Asta,2019.0,755000,8000.0,1,0,1,0,0,0,0,1,0,0,1
343,Maruti Ertiga SHVS VDI,2017.0,720000,60000.0,1,0,1,0,0,0,0,1,0,0,1
344,Mahindra Bolero SLX,2006.0,229999,200000.0,3,0,1,0,0,0,0,1,0,0,1
345,Mahindra Scorpio S7 140 BSIV,2018.0,1100000,20000.0,1,0,1,0,0,0,0,1,0,0,1
346,Volkswagen Polo Petrol Comfortline 1.2L,2013.0,400000,100000.0,1,0,0,0,0,1,0,1,0,0,1
347,Hyundai Xcent 1.1 CRDi Base,2015.0,350000,70000.0,2,0,1,0,0,0,0,1,0,0,1
348,Chevrolet Beat Diesel PS,2012.0,159000,68000.0,1,0,1,0,0,0,1,0,0,0,1
349,Maruti Swift ZXi BSIV,2017.0,550000,38000.0,1,0,0,0,0,1,1,0,0,0,1
350,Maruti Ritz VDi,2013.0,335000,80000.0,1,0,1,0,0,0,1,0,0,0,1
351,Tata Indigo CS Emax CNG GLX,2014.0,185000,72000.0,1,1,0,0,0,0,1,0,0,0,1
352,Maruti Eeco 5 STR With AC Plus HTR CNG,2012.0,229999,75000.0,1,1,0,0,0,0,1,0,0,0,1
353,Maruti Estilo LXI,2014.0,225000,43000.0,1,0,0,0,0,1,1,0,0,0,1
354,Maruti Swift VXI with ABS,2007.0,250000,120000.0,2,0,0,0,0,1,0,1,0,0,1
355,Tata Zest Quadrajet 1.3 XM,2015.0,400000,100000.0,1,0,1,0,0,0,0,1,0,0,1
356,Maruti Swift VDI BSIV,2014.0,470000,163000.0,1,0,1,0,0,0,0,1,0,0,1
357,Maruti Alto K10 VXI AGS Optional,2018.0,300000,25000.0,1,0,0,0,0,1,0,1,0,1,0
358,Maruti Alto LX,2011.0,145000,25000.0,1,0,0,0,0,1,0,1,0,0,1
359,Maruti SX4 Vxi BSIII,2007.0,100000,90000.0,2,0,0,0,0,1,0,1,0,0,1
360,Mahindra Scorpio SLE BSIV,2014.0,500000,70000.0,2,0,1,0,0,0,0,1,0,0,1
361,Hyundai Santro Xing GLS CNG,2010.0,130000,98000.0,2,1,0,0,0,0,0,1,0,0,1
362,Chevrolet Cruze LTZ,2010.0,240000,81925.0,1,0,1,0,0,0,0,1,0,0,1
363,Ford Figo Diesel Celebration Edition,2013.0,150000,80000.0,2,0,1,0,0,0,0,1,0,0,1
364,Renault KWID RXT Optional,2017.0,270000,40000.0,1,0,0,0,0,1,0,1,0,0,1
365,Maruti Swift Dzire VDI,2014.0,400000,90000.0,1,0,1,0,0,0,0,1,0,0,1
366,Hyundai EON Era Plus,2012.0,200000,46000.0,1,0,0,0,0,1,0,1,0,0,1
367,Mahindra XUV500 W6 2WD,2012.0,550000,80000.0,1,0,1,0,0,0,0,1,0,0,1
368,Renault KWID 1.0 RXT Optional,2018.0,325000,35000.0,1,0,0,0,0,1,0,1,0,0,1
369,Skoda Rapid 1.5 TDI AT Style BSIV,2017.0,860000,82080.0,1,0,1,0,0,0,0,1,0,1,0
370,Mahindra XUV500 W8 2WD,2012.0,600000,200000.0,1,0,1,0,0,0,0,1,0,0,1
371,Chevrolet Spark 1.0,2009.0,125000,60000.0,1,0,0,0,0,1,0,1,0,0,1
372,Maruti 800 AC,2000.0,60000,40000.0,3,0,0,0,0,1,0,1,0,0,1
373,Chevrolet Tavera Neo 3 10 Seats BSIV,2010.0,300000,120000.0,3,0,1,0,0,0,0,1,0,0,1
374,Ford Fiesta 1.6 ZXi Duratec,2007.0,190000,60000.0,3,0,0,0,0,1,0,1,0,0,1
375,Maruti Ertiga VDI,2013.0,400000,110000.0,1,0,1,0,0,0,0,1,0,0,1
376,Tata Manza Aura Quadrajet BS IV,2011.0,260000,97000.0,2,0,1,0,0,0,0,1,0,0,1
377,Maruti Swift VVT VXI,2017.0,400000,30000.0,1,0,0,0,0,1,0,1,0,0,1
378,Hyundai i20 Sportz Petrol,2010.0,250000,40000.0,1,0,0,0,0,1,0,1,0,0,1
379,Hyundai Grand i10 1.2 Kappa Asta,2019.0,600000,10000.0,1,0,0,0,0,1,0,1,0,0,1
380,Maruti Zen Estilo VXI BSIV,2010.0,175000,52047.0,1,0,0,0,0,1,0,1,0,0,1
381,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2011.0,450000,200000.0,3,0,1,0,0,0,0,1,0,0,1
382,Tata Tiago 1.2 Revotron XZA,2019.0,350000,15000.0,2,0,0,0,0,1,0,1,0,1,0
383,Maruti Vitara Brezza ZDi,2018.0,800000,50000.0,1,0,1,0,0,0,0,1,0,0,1
384,Maruti Swift VXI BSIII,2011.0,250000,70000.0,2,0,0,0,0,1,0,1,0,0,1
385,Maruti Swift VXI BSIV,2019.0,600000,10000.0,1,0,0,0,0,1,0,1,0,0,1
386,Maruti Swift VDI BSIV,2017.0,600000,90000.0,1,0,1,0,0,0,0,1,0,0,1
387,Maruti Alto 800 LXI,2016.0,130000,40000.0,1,0,0,0,0,1,0,1,0,0,1
388,Maruti Wagon R LXI,2006.0,90000,62009.0,2,0,0,0,0,1,0,1,0,0,1
389,Hyundai i20 Active 1.2 S,2017.0,595000,33100.0,2,0,0,0,0,1,0,1,0,0,1
390,Hyundai EON Era Plus,2014.0,190000,40000.0,2,0,0,0,0,1,0,1,0,0,1
391,Hyundai Santro GLS I - Euro I,1999.0,50000,120000.0,2,0,0,0,0,1,0,1,0,0,1
392,Maruti Wagon R LXI Minor,2007.0,95000,80000.0,1,0,0,0,0,1,0,1,0,0,1
393,Tata Safari Storme VX,2016.0,1000000,70000.0,1,0,1,0,0,0,0,1,0,0,1
394,Mahindra Scorpio REV 116,2006.0,220000,220000.0,2,0,0,0,0,1,0,1,0,0,1
395,Mahindra Bolero SLX,2010.0,400000,50000.0,1,0,1,0,0,0,0,1,0,0,1
396,Datsun GO Plus A,2015.0,315000,45000.0,2,0,0,0,0,1,0,1,0,0,1
397,Toyota Fortuner 4x4 MT,2014.0,1000000,110000.0,1,0,1,0,0,0,0,1,0,0,1
398,Ford Ecosport 1.5 DV5 MT Titanium,2014.0,500000,49000.0,1,0,1,0,0,0,0,1,0,0,1
399,Mahindra XUV500 W11 AT BSIV,2018.0,1600000,35000.0,1,0,1,0,0,0,0,1,0,1,0
400,Mahindra Supro VX 8 Str,2017.0,500000,160000.0,1,0,1,0,0,0,0,1,0,0,1
401,Maruti Alto LX,2007.0,70000,180000.0,3,0,0,0,0,1,0,1,0,0,1
402,Maruti 800 AC,2007.0,105000,60000.0,2,0,0,0,0,1,0,1,0,0,1
403,Ford Endeavour 2.5L 4X2 MT,2008.0,400000,110000.0,3,0,1,0,0,0,0,1,0,0,1
404,Maruti Wagon R LXI,2004.0,80000,60000.0,3,0,0,0,0,1,0,1,0,0,1
405,Maruti Alto 800 VXI,2016.0,300000,30000.0,1,0,0,0,0,1,0,1,0,0,1
406,Mahindra KUV 100 D75 K2,2017.0,409999,40000.0,1,0,1,0,0,0,0,1,0,0,1
407,Maruti Swift Glam,2009.0,250000,70000.0,1,0,0,0,0,1,0,1,0,0,1
408,Tata New Safari DICOR 2.2 EX 4x2,2010.0,250000,120000.0,2,0,1,0,0,0,0,1,0,0,1
409,Maruti Swift Dzire VDI,2012.0,215000,80000.0,3,0,1,0,0,0,0,1,0,0,1
410,Toyota Fortuner 4x4 MT,2015.0,1400000,120000.0,1,0,1,0,0,0,0,1,0,0,1
411,Honda Brio 1.2 VX MT,2018.0,475000,20000.0,1,0,0,0,0,1,0,1,0,0,1
412,Honda Brio 1.2 VX MT,2018.0,475000,22000.0,1,0,0,0,0,1,0,1,0,0,1
413,Chevrolet Spark 1.0 LS,2008.0,75000,35000.0,2,0,0,0,0,1,0,1,0,0,1
414,Chevrolet Sail Hatchback LS ABS,2013.0,200000,60000.0,2,0,1,0,0,0,0,1,0,0,1
415,Tata Tiago NRG Petrol,2019.0,575000,8000.0,1,0,0,0,0,1,0,1,0,0,1
416,Maruti Ritz VDi,2011.0,150000,40000.0,2,0,1,0,0,0,0,1,0,0,1
417,Maruti Vitara Brezza ZDi Plus,2018.0,850000,10000.0,1,0,1,0,0,0,0,1,0,0,1
418,Hyundai Santro Era,2019.0,350000,30000.0,1,0,0,0,0,1,0,1,0,0,1
419,Ford Endeavour 2.5L 4X2 MT,2011.0,550000,54000.0,2,0,1,0,0,0,0,1,0,0,1
420,Hyundai Verna 1.4 VTVT,2017.0,330000,80577.0,1,0,0,0,0,1,0,1,0,0,1
421,Honda City i-DTEC V,2017.0,1044999,25000.0,1,0,1,0,0,0,0,1,0,0,1
422,Hyundai Verna 1.6 CRDI,2011.0,300000,127500.0,2,0,1,0,0,0,0,1,0,0,1
423,Hyundai EON D Lite Plus,2015.0,235000,40903.0,1,0,0,0,0,1,1,0,0,0,1
424,Ford Figo Petrol Titanium,2011.0,120000,60000.0,3,0,0,0,0,1,0,1,0,0,1
425,Maruti Wagon R VXI,2004.0,130000,46000.0,1,0,0,0,0,1,0,1,0,0,1
426,Ford Endeavour 4x4 XLT,2004.0,275000,60000.0,2,0,1,0,0,0,1,0,0,0,1
427,Volkswagen Jetta 2.0 TDI Trendline,2011.0,270000,180000.0,2,0,1,0,0,0,0,1,0,0,1
428,Volkswagen Polo 1.5 TDI Highline,2015.0,500000,30000.0,2,0,1,0,0,0,0,1,0,0,1
429,Hyundai Grand i10 Sportz,2015.0,400000,61690.0,1,0,1,0,0,0,1,0,0,0,1
430,Hyundai i20 Asta 1.2,2015.0,600000,64484.0,1,0,0,0,0,1,1,0,0,0,1
431,Audi Q5 2.0 TDI,2012.0,1350000,90000.0,2,0,1,0,0,0,0,1,0,1,0
432,Renault Duster 85PS Diesel RxE,2013.0,400000,60000.0,2,0,1,0,0,0,1,0,0,0,1
433,Ford Figo Diesel Titanium,2011.0,220000,70000.0,2,0,1,0,0,0,0,1,0,0,1
434,Honda Brio E MT,2012.0,300000,85962.0,2,0,0,0,0,1,1,0,0,0,1
435,Maruti Omni E MPI STD BS IV,2018.0,250000,120000.0,1,0,0,0,0,1,0,1,0,0,1
436,Honda Mobilio V i DTEC,2015.0,600000,120000.0,1,0,1,0,0,0,0,1,0,0,1
437,Honda Brio S Option AT,2012.0,285000,75000.0,2,0,0,0,0,1,0,1,0,1,0
438,Honda Accord 2.4 MT,2009.0,350000,57035.0,1,0,0,0,0,1,1,0,0,0,1
439,Mahindra Bolero SLX,2011.0,170000,70000.0,3,0,1,0,0,0,0,1,0,0,1
440,Ford Figo 1.2P Ambiente MT,2015.0,229999,45000.0,1,0,0,0,0,1,0,1,0,0,1
441,Mahindra XUV500 W6 2WD,2013.0,500000,72104.0,2,0,1,0,0,0,1,0,0,0,1
442,Tata Nano Lx,2011.0,75000,15000.0,1,0,0,0,0,1,0,1,0,0,1
443,Hyundai i20 Active 1.2 SX,2016.0,600000,60000.0,1,0,0,0,0,1,0,1,0,0,1
444,Tata Indigo LS Dicor,2011.0,220000,80000.0,1,0,1,0,0,0,0,1,0,0,1
445,Tata Indica Vista Terra 1.4 TDI,2009.0,150000,164000.0,2,0,1,0,0,0,0,1,0,0,1
446,Maruti Alto LX,2006.0,65000,124439.0,2,0,0,0,0,1,0,1,0,0,1
447,Maruti Zen VXI,2006.0,120000,77000.0,2,0,0,0,0,1,0,1,0,0,1
448,Maruti Swift Dzire VDI,2014.0,240000,90000.0,1,0,1,0,0,0,0,1,0,0,1
449,Renault KWID 1.0 RXT Optional,2017.0,390000,30000.0,1,0,0,0,0,1,0,1,0,0,1
450,Chevrolet Beat LS,2012.0,180000,50000.0,1,0,0,0,0,1,0,1,0,0,1
451,Maruti Swift VDI,2012.0,320000,80000.0,2,0,1,0,0,0,0,1,0,0,1
452,Maruti Alto 800 LXI,2018.0,310000,5000.0,1,0,0,0,0,1,0,1,0,0,1
453,Maruti Wagon R AMT VXI,2018.0,420000,24000.0,1,0,1,0,0,0,0,1,0,1,0
454,Tata Tiago NRG Petrol,2019.0,550000,10000.0,1,0,0,0,0,1,0,1,0,0,1
455,Maruti Ertiga SHVS VDI,2016.0,550000,78000.0,3,0,1,0,0,0,0,1,0,0,1
456,Mahindra TUV 300 T4 Plus,2018.0,760000,50000.0,1,0,1,0,0,0,0,1,0,0,1
457,Maruti 800 AC BSII,2001.0,43000,60000.0,2,0,0,0,0,1,0,1,0,0,1
458,Maruti Omni MPI STD BSIV,2018.0,250000,20000.0,1,0,0,0,0,1,0,1,0,0,1
459,Hyundai Santro Magna BSIV,2019.0,500000,1250.0,1,0,0,0,0,1,0,1,0,0,1
460,Tata Zest Revotron 1.2 XT,2015.0,380000,17152.0,1,0,0,0,0,1,0,1,0,0,1
461,Mahindra XUV500 W11 Option AT AWD,2019.0,1850000,5000.0,1,0,1,0,0,0,0,1,0,1,0
462,Volkswagen Polo Diesel Trendline 1.2L,2012.0,350000,77000.0,1,0,1,0,0,0,0,1,0,0,1
463,Hyundai Verna CRDi,2008.0,195000,90000.0,2,0,1,0,0,0,0,1,0,0,1
464,Chevrolet Beat LS,2011.0,225000,80000.0,2,0,0,0,0,1,0,1,0,0,1
465,Toyota Innova 2.5 G (Diesel) 7 Seater,2015.0,1125000,65000.0,1,0,1,0,0,0,0,1,0,0,1
466,Tata Indica Vista Quadrajet LX,2011.0,133000,80000.0,1,0,1,0,0,0,0,1,0,0,1
467,Hyundai EON Era Plus,2013.0,200000,24005.0,1,0,0,0,0,1,0,1,0,0,1
468,Maruti Vitara Brezza ZDi Plus,2018.0,940000,20000.0,1,0,1,0,0,0,0,1,0,0,1
469,Renault Duster 85PS Diesel RxL,2014.0,400000,120000.0,1,0,1,0,0,0,0,1,0,0,1
470,Hyundai i10 Era 1.1,2009.0,120000,120000.0,2,0,0,0,0,1,0,1,0,0,1
471,Maruti Swift Dzire ZDI,2015.0,625000,60000.0,1,0,1,0,0,0,0,1,0,0,1
472,Maruti Swift 1.3 VXi,2005.0,110000,80000.0,1,0,0,0,0,1,0,1,0,0,1
473,Renault Duster 110PS Diesel RxZ,2012.0,490000,100000.0,1,0,1,0,0,0,0,1,0,0,1
474,Maruti Alto LX,2009.0,140000,120000.0,2,0,0,0,0,1,0,1,0,0,1
475,Ford Figo Diesel ZXI,2011.0,175000,149000.0,2,0,1,0,0,0,0,1,0,0,1
476,Maruti Wagon R LXI BSIII,2005.0,90000,65000.0,2,0,0,0,0,1,0,1,0,0,1
477,Maruti Swift Ldi BSIV,2009.0,275000,100000.0,2,0,1,0,0,0,0,1,0,0,1
478,Volkswagen Vento Diesel Highline,2011.0,300000,65000.0,2,0,1,0,0,0,0,1,0,0,1
479,Datsun GO Plus T Option BSIV,2018.0,270000,19000.0,2,0,0,0,0,1,0,1,0,0,1
480,Chevrolet Beat LT,2010.0,130000,80000.0,2,0,0,0,0,1,0,1,0,0,1
481,Maruti Alto K10 VXI Airbag,2015.0,275000,30000.0,1,0,0,0,0,1,0,1,0,0,1
482,Maruti Swift VDI,2012.0,352000,109000.0,1,0,1,0,0,0,0,1,0,0,1
483,Hyundai EON LPG Magna Plus,2012.0,180000,90000.0,1,0,0,0,1,0,0,1,0,0,1
484,Maruti Alto LX,2012.0,150000,90000.0,1,0,0,0,0,1,0,1,0,0,1
486,Maruti Swift Vdi BSIII,2010.0,300000,110000.0,2,0,1,0,0,0,0,1,0,0,1
487,Mahindra Bolero DI DX 7 Seater,2007.0,225000,120000.0,1,0,1,0,0,0,0,1,0,0,1
488,Honda Mobilio V i DTEC,2014.0,600000,44000.0,1,0,1,0,0,0,0,1,0,0,1
489,Maruti Ertiga BSIV ZXI,2015.0,500000,80000.0,1,0,0,0,0,1,0,1,0,0,1
490,Honda BR-V i-VTEC S MT,2018.0,900000,5000.0,1,0,0,0,0,1,0,1,0,0,1
491,Hyundai i20 Magna 1.2,2016.0,600000,61000.0,1,0,0,0,0,1,0,1,0,0,1
492,Toyota Etios VD,2011.0,450000,100000.0,2,0,1,0,0,0,0,1,0,0,1
493,Hyundai i10 Era 1.1,2009.0,270000,27633.0,1,0,0,0,0,1,0,1,0,0,1
494,Maruti Swift Vdi BSIII,2010.0,310000,100000.0,3,0,1,0,0,0,0,1,0,0,1
495,Hyundai Santro Xing GLS Audio LPG,2012.0,250000,100000.0,1,0,0,0,1,0,0,1,0,0,1
496,Ford Figo 1.2P Titanium MT,2019.0,700000,12586.0,1,0,0,0,0,1,1,0,0,0,1
497,Fiat Avventura Urban Cross 1.3 Multijet Emotion,2018.0,650000,38083.0,1,0,1,0,0,0,1,0,0,0,1
498,Ford Figo Diesel ZXI,2012.0,400000,55328.0,1,0,1,0,0,0,1,0,0,0,1
499,Ford Figo Diesel Titanium,2012.0,425000,81632.0,1,0,1,0,0,0,1,0,0,0,1
500,Ford Aspire Titanium Diesel BSIV,2016.0,600000,155201.0,1,0,1,0,0,0,1,0,0,0,1
501,Ford EcoSport 1.5 TDCi Titanium BSIV,2013.0,600000,93283.0,1,0,1,0,0,0,1,0,0,0,1
502,Maruti Swift Ldi BSIII,2009.0,300000,217871.0,1,0,1,0,0,0,1,0,0,0,1
503,Ford Fiesta Classic 1.4 Duratorq CLXI,2012.0,450000,90165.0,1,0,1,0,0,0,1,0,0,0,1
504,Ford Ecosport 1.5 DV5 MT Titanium,2014.0,750000,101504.0,1,0,1,0,0,0,1,0,0,0,1
505,Ford Figo Titanium Diesel BSIV,2010.0,325000,60000.0,2,0,1,0,0,0,1,0,0,0,1
506,Mahindra XUV500 W8 2WD,2013.0,900000,85036.0,2,0,1,0,0,0,1,0,0,0,1
507,Ford Ikon 1.3L Rocam Flair,2006.0,180000,91086.0,2,0,0,0,0,1,1,0,0,0,1
508,Fiat Punto 1.3 Emotion,2013.0,350000,160254.0,2,0,1,0,0,0,1,0,0,0,1
509,Ford EcoSport 1.5 TDCi Titanium BSIV,2013.0,600000,125531.0,2,0,1,0,0,0,1,0,0,0,1
510,Honda WR-V i-DTEC V,2019.0,900000,60000.0,1,0,1,0,0,0,0,1,0,0,1
511,Skoda Laura L n K 1.9 PD,2006.0,350000,60000.0,1,0,1,0,0,0,0,1,0,0,1
512,Maruti Ritz LDi,2013.0,280000,90000.0,3,0,1,0,0,0,0,1,0,0,1
513,Mahindra Xylo D2,2009.0,225000,120000.0,2,0,1,0,0,0,0,1,0,0,1
514,Honda City i DTEC S,2014.0,520000,82000.0,1,0,1,0,0,0,0,1,0,0,1
515,Mahindra Scorpio 1.99 S4,2016.0,509999,60000.0,1,0,1,0,0,0,0,1,0,0,1
516,Maruti Baleno Alpha 1.2,2019.0,556000,24000.0,1,0,0,0,0,1,0,1,0,0,1
517,Tata Indigo Grand Dicor,2014.0,225000,120000.0,1,0,1,0,0,0,0,1,0,0,1
518,Honda Amaze EX i-Dtech,2013.0,325000,65000.0,1,0,1,0,0,0,1,0,0,0,1
519,Maruti Swift VDI,2013.0,365000,65000.0,1,0,1,0,0,0,1,0,0,0,1
520,Hyundai Creta 1.6 CRDi SX Plus,2015.0,850000,84000.0,1,0,1,0,0,0,1,0,0,0,1
521,Toyota Etios GD SP,2013.0,350000,75000.0,1,0,1,0,0,0,1,0,0,0,1
